Node1,Node2
26,826
26,990
26,410
26,812
26,770
26,30
26,149
26,414
26,336
26,566
26,816
26,815
26,631
26,479
26,78
26,526
26,648
27,48
27,202
27,451
27,299
27,32
27,88
27,300
27,470
27,548
27,829
27,267
27,971
27,843
27,972
27,382
28,443
28,305
28,574
28,63
28,218
28,130
28,801
28,589
29,155
29,181
29,212
29,234
29,316
29,685
29,406
29,620
29,789
29,341
29,587
29,988
29,261
29,784
29,762
29,362
29,768
29,674
29,894
29,477
29,596
29,774
29,211
30,149
30,835
30,399
30,526
30,776
30,294
30,115
30,802
30,838
30,716
30,274
30,360
30,331
30,273
30,378
31,438
31,956
31,985
31,991
31,411
31,413
31,820
31,975
31,1019
31,403
31,392
31,323
32,33
32,58
32,94
32,137
32,387
32,210
32,427
32,728
32,718
32,349
32,512
32,881
32,339
32,66
32,291
32,393
32,919
32,551
32,698
32,721
32,67
32,88
32,117
32,829
32,203
32,734
32,544
32,271
32,300
32,982
32,478
32,967
32,447
32,48
32,717
32,382
32,470
32,299
32,142
32,194
32,963
32,843
32,665
32,811
32,451
32,944
32,846
32,548
32,979
33,56
33,66
33,447
33,137
33,271
33,387
33,257
33,569
33,728
33,364
33,117
33,478
33,339
33,687
33,846
33,665
33,733
33,67
33,210
33,944
34,57
34,170
34,296
34,568
34,80
34,645
34,484
34,667
34,709
34,951
34,242
34,437
34,277
34,68
34,897
34,389
34,109
34,666
34,864
35,254
35,76
35,417
35,201
35,696
35,114
35,990
35,812
35,87
35,336
35,235
35,266
35,815
35,631
35,848
35,816
36,44
36,130
36,590
36,443
36,688
36,143
36,251
36,218
36,671
36,574
36,589
36,312
36,959
36,993
36,474
36,370
36,801
37,39
37,65
37,129
37,309
37,313
37,86
37,943
37,1012
37,435
37,707
37,282
37,183
37,554
37,741
37,807
37,384
37,366
37,82
37,42
37,337
37,422
37,695
38,47
38,808
38,41
38,54
38,221
38,127
38,394
38,195
38,119
38,892
39,42
39,79
39,591
39,324
39,594
39,225
39,699
39,1017
39,302
39,755
39,977
39,778
39,82
39,514
39,695
39,978
39,86
39,183
39,707
39,384
39,741
40,123
40,136
40,646
40,507
40,156
40,700
40,230
40,906
40,457
40,530
40,643
40,185
40,1016
40,407
40,200
40,609
40,515
40,962
40,519
41,96
41,128
41,338
41,279
41,892
41,808
41,173
41,823
41,577
41,618
41,678
41,599
41,54
41,221
41,401
41,287
42,82
42,225
42,591
42,302
42,695
42,699
42,79
42,755
42,859
42,977
42,778
42,337
42,978
42,514
42,422
42,973
42,876
42,883
42,1017
43,89
43,97
43,248
43,328
43,592
43,182
43,421
43,518
43,534
43,61
43,367
43,444
43,870
44,143
44,959
44,218
44,590
44,671
44,130
44,251
44,474
44,459
44,443
44,370
44,688
44,857
44,312
44,445
44,589
45,46
45,70
45,275
45,855
45,628
45,731
45,654
45,249
45,301
45,450
45,229
45,432
45,543
45,697
45,877
46,855
46,70
46,275
46,628
46,654
46,731
46,61
46,301
47,54
47,152
47,655
47,966
47,560
47,763
47,808
47,232
47,113
47,119
47,263
47,525
47,607
47,904
47,486
47,127
47,325
47,586
47,321
47,394
47,1014
47,562
47,777
47,472
47,1022
47,853
47,916
47,676
47,822
47,681
47,995
48,88
48,300
48,451
48,267
48,470
48,468
48,811
48,382
48,971
48,202
48,548
48,299
48,349
48,117
48,58
49,161
49,246
49,247
49,787
49,564
49,921
49,298
49,455
49,62
49,290
49,162
49,449
49,729
49,915
49,636
49,448
49,244
49,683
49,761
49,250
49,285
49,386
50,91
50,294
50,838
50,716
50,390
50,802
50,360
50,207
50,273
50,898
50,239
50,547
50,819
51,111
51,185
51,343
51,374
51,806
51,624
51,906
51,827
51,269
51,295
51,446
51,307
51,608
51,573
51,209
51,805
51,803
51,646
51,391
51,692
51,875
51,901
51,711
51,530
51,348
52,176
52,272
52,488
52,473
52,617
52,658
52,719
52,974
52,98
52,764
52,899
52,588
53,180
53,927
53,980
53,396
53,98
53,538
53,902
53,937
53,910
53,992
53,772
53,278
53,615
53,230
53,680
53,193
53,214
53,187
53,164
53,793
53,583
53,617
54,113
54,119
54,394
54,127
54,195
54,808
54,325
54,763
54,321
54,525
54,1014
55,115
55,331
55,565
55,716
55,78
55,835
55,294
55,390
55,838
56,257
56,271
56,364
56,569
56,733
56,447
56,846
56,687
56,387
56,465
56,66
56,194
56,665
56,478
57,109
57,277
57,552
57,595
57,480
57,850
57,308
57,504
57,790
57,415
57,804
57,381
57,80
57,942
57,296
57,912
57,170
57,484
57,864
57,666
57,68
57,951
57,645
57,897
58,67
58,734
58,137
58,196
58,291
58,203
58,718
58,551
58,933
58,299
59,106
59,108
59,125
59,167
59,400
59,496
59,867
59,126
59,192
59,579
59,884
59,602
59,649
59,224
59,306
59,550
59,453
59,441
59,969
59,908
59,955
59,925
59,830
59,383
59,252
59,138
59,433
59,828
59,786
59,231
59,989
59,943
59,371
59,154
60,116
60,166
60,283
60,424
60,524
60,911
60,489
60,797
60,581
60,832
60,456
60,626
60,184
60,953
60,158
60,878
60,153
60,440
60,365
60,408
60,994
60,268
60,774
60,452
60,983
60,740
60,362
60,261
60,320
60,466
60,694
60,175
60,477
61,160
61,376
61,852
61,229
61,301
61,182
61,518
61,216
61,249
61,335
61,543
61,877
61,89
61,248
61,923
61,870
61,855
61,731
62,244
62,285
62,290
62,761
62,1023
62,601
62,497
62,915
62,246
62,729
62,95
62,455
62,161
62,636
62,564
62,500
62,298
62,448
62,247
63,614
63,720
63,801
63,305
63,785
63,477
63,443
63,574
63,854
63,218
63,896
63,674
64,74
64,498
64,84
64,179
64,146
64,145
64,219
64,342
64,621
64,499
64,215
64,693
64,233
65,86
65,707
65,129
65,435
65,1012
65,741
65,183
65,384
65,943
65,366
65,82
66,117
66,478
66,846
66,687
66,447
66,920
66,665
66,194
66,257
66,364
66,465
66,512
66,210
66,733
66,734
67,196
67,291
67,734
67,203
67,210
67,881
67,687
67,544
68,77
68,102
68,121
68,171
68,330
68,745
68,529
68,690
68,487
68,849
68,245
68,369
68,484
68,924
68,946
68,293
68,69
68,558
68,388
68,951
68,80
68,593
68,709
68,595
68,579
68,871
68,308
68,723
69,154
69,389
69,969
69,723
69,430
69,799
69,989
69,786
69,231
69,579
69,887
69,619
69,641
69,724
69,946
69,426
69,388
69,730
69,828
69,818
69,737
69,77
70,275
70,628
70,731
70,654
70,855
70,301
70,1002
70,376
70,450
70,543
70,923
70,229
71,72
71,107
71,133
71,237
71,363
71,549
71,553
71,141
71,236
71,603
71,668
71,112
71,188
71,439
71,502
71,726
71,926
71,997
71,539
71,395
71,851
71,570
71,475
71,198
71,379
71,640
71,281
71,833
71,669
71,938
71,1007
71,714
71,96
71,743
71,765
72,112
72,188
72,237
72,284
72,476
73,169
73,885
73,262
73,297
73,361
73,798
73,657
73,165
74,84
74,179
74,327
74,342
74,513
74,749
74,682
74,968
74,750
74,794
74,644
74,146
74,498
74,219
74,600
74,145
74,499
74,135
74,420
74,215
74,262
74,693
74,144
74,865
74,561
74,879
75,110
75,220
75,903
75,118
75,144
75,289
75,493
75,340
75,984
75,304
75,326
75,460
75,537
75,879
75,633
75,319
75,834
75,546
76,254
76,417
76,114
76,696
76,87
76,631
76,848
76,869
77,245
77,293
77,558
77,849
77,847
77,946
77,745
77,121
77,369
77,102
77,330
77,388
77,529
77,593
77,712
77,871
77,722
77,924
77,171
77,690
77,487
77,951
77,484
78,419
78,613
78,511
78,259
78,294
78,770
78,653
78,526
78,390
78,900
78,547
78,802
78,838
78,274
78,207
78,819
78,378
78,253
79,324
79,778
79,594
79,977
79,1017
79,591
79,225
79,302
79,978
79,82
79,699
79,514
79,695
79,973
79,183
80,264
80,645
80,709
80,667
80,242
80,170
80,296
80,951
80,109
80,942
80,437
80,850
80,745
81,240
81,471
81,928
81,243
81,725
81,83
81,872
81,163
81,661
81,970
81,260
81,147
81,659
81,954
81,373
81,673
81,941
82,186
82,422
82,514
82,699
82,191
82,876
82,1010
82,996
82,1009
82,940
82,302
82,225
82,755
82,883
82,695
82,973
82,778
82,594
82,977
82,337
82,591
82,324
82,978
82,1017
82,859
83,104
83,147
83,163
83,779
83,315
83,872
83,970
83,177
83,545
83,373
83,240
83,563
83,928
83,725
83,661
83,463
83,858
83,941
83,673
83,659
83,197
83,559
83,344
83,954
83,528
83,715
83,243
83,93
83,705
84,145
84,146
84,397
84,600
84,873
84,179
84,499
84,219
84,498
84,513
84,794
84,968
84,644
84,159
84,749
84,621
84,342
84,750
84,482
85,90
85,310
85,531
85,541
85,639
85,317
85,604
85,270
85,357
85,122
85,132
85,882
85,227
85,490
85,766
86,707
86,183
86,435
86,384
86,1012
86,309
87,114
87,172
87,566
87,826
87,648
87,816
87,417
87,336
87,815
87,631
87,571
87,691
87,213
87,950
87,266
88,267
88,300
88,468
88,811
88,470
88,299
88,971
88,451
88,349
88,382
88,919
88,117
88,202
88,447
88,920
88,829
88,548
89,134
89,182
89,444
89,540
89,738
89,402
89,651
89,771
89,248
89,710
89,592
89,637
89,890
89,328
89,491
89,421
89,534
89,376
89,877
89,335
89,543
89,855
90,99
90,103
90,270
90,317
90,766
90,931
90,357
90,310
90,604
90,132
90,584
90,627
90,639
90,930
90,318
90,541
90,656
90,122
90,531
90,792
90,151
90,727
90,788
90,831
90,868
90,428
90,1000
90,375
90,585
90,464
90,520
90,227
91,207
91,294
91,273
91,239
91,838
91,378
91,360
91,390
91,274
91,802
91,547
91,819
91,716
91,208
91,565
92,392
92,616
92,403
92,256
92,556
92,131
92,516
92,1020
93,260
93,332
93,528
93,895
93,1001
93,582
93,705
93,954
93,163
93,725
93,872
93,463
93,545
93,659
94,551
94,717
94,718
94,721
94,698
94,757
94,933
94,944
94,967
94,728
94,544
95,162
95,250
95,485
95,533
95,386
95,1023
95,497
95,290
95,761
95,285
96,173
96,577
96,892
96,823
96,1008
96,128
96,345
96,938
96,1011
96,618
96,599
96,105
96,672
96,436
96,505
96,635
97,178
97,334
97,346
97,367
97,527
97,1013
97,775
97,431
97,845
97,532
97,981
97,536
97,870
97,702
97,652
97,703
97,518
97,961
97,199
97,905
97,736
97,418
97,358
97,612
98,164
98,278
98,462
98,625
98,588
98,899
98,615
98,180
98,937
98,974
98,187
98,874
98,538
98,680
98,793
98,927
98,783
98,910
98,980
98,918
98,583
98,230
98,473
98,764
99,132
99,931
99,766
99,333
99,639
99,317
99,467
99,375
99,792
99,520
99,352
99,788
99,270
99,535
99,490
99,642
100,226
100,964
100,781
100,168
100,429
100,769
100,496
100,751
100,309
101,276
101,284
101,611
101,842
101,747
101,380
101,476
101,505
101,782
101,1006
101,861
101,345
101,288
101,1011
101,769
101,168
101,856
102,946
102,369
102,593
102,529
102,121
102,924
102,293
102,871
102,388
103,122
103,318
103,882
103,931
103,584
103,428
103,788
103,656
103,831
103,1000
103,151
103,227
103,727
103,464
103,483
103,604
103,630
103,517
103,132
104,463
104,559
104,659
104,673
104,858
104,941
104,872
104,779
104,545
104,373
104,970
105,287
105,353
105,635
105,436
105,660
105,345
105,221
105,672
105,549
105,782
105,128
105,599
106,192
106,602
106,108
106,400
106,306
106,120
106,955
106,550
106,925
106,224
106,917
106,126
106,252
106,908
106,948
106,190
106,629
107,236
107,502
107,668
107,237
107,379
107,363
107,926
107,791
107,669
107,922
107,997
107,570
107,713
107,851
108,120
108,138
108,204
108,252
108,306
108,602
108,925
108,606
108,383
108,955
108,453
108,908
108,917
108,371
108,400
108,433
108,190
108,735
108,629
108,1003
108,139
108,948
108,206
109,308
109,480
109,552
109,666
109,595
109,277
109,415
109,790
109,381
109,638
109,864
109,804
109,942
109,504
109,912
109,897
109,170
109,850
109,242
110,118
110,144
110,220
110,340
110,879
110,984
110,493
110,546
110,834
110,633
110,537
110,304
110,903
110,289
110,319
110,326
110,865
110,361
110,460
111,806
111,906
111,343
111,507
111,295
111,962
111,457
111,307
112,188
112,997
112,141
112,549
112,363
112,539
112,198
112,439
112,668
113,119
113,655
113,152
113,966
113,325
113,394
113,763
114,336
114,816
114,815
114,566
114,172
114,648
114,201
114,254
114,205
114,990
114,631
114,571
114,434
114,213
114,479
114,848
114,998
114,425
114,869
114,696
114,372
114,691
115,716
115,331
115,565
115,835
115,149
115,217
115,776
115,838
116,153
116,158
116,878
116,320
116,440
116,837
116,694
116,983
117,194
117,465
117,665
117,846
117,687
117,920
117,478
117,447
117,698
117,829
117,933
117,271
118,144
118,340
118,493
118,304
118,537
118,220
118,984
118,834
118,903
118,546
119,127
119,195
119,325
119,486
119,777
119,853
119,525
119,562
119,394
119,763
119,966
119,655
119,321
120,383
120,453
120,908
120,925
120,917
120,252
120,955
120,204
120,602
120,192
120,138
120,629
120,934
120,190
121,529
121,690
121,369
121,487
121,171
121,745
121,293
121,388
122,151
122,227
122,428
122,464
122,727
122,483
122,831
122,1000
122,882
122,517
122,630
122,318
122,584
122,788
122,656
122,132
122,931
122,357
122,604
122,627
122,317
123,156
123,280
123,700
123,407
123,136
123,311
123,643
123,567
123,200
123,457
123,646
123,760
123,962
123,515
123,575
123,519
123,1016
123,507
123,914
123,230
124,131
124,839
124,670
124,516
124,298
124,1023
125,126
125,224
125,496
125,550
125,579
125,192
125,908
125,429
125,206
125,1012
126,224
126,550
126,400
126,429
127,777
127,394
127,195
127,486
127,562
127,325
127,525
127,853
127,152
127,1014
127,995
127,263
127,472
128,279
128,338
128,577
128,401
128,599
128,1008
128,678
128,892
128,287
128,436
128,618
128,938
129,183
129,384
129,435
129,741
129,807
129,313
129,707
129,943
129,282
129,309
129,366
129,1012
129,554
129,649
130,251
130,312
130,370
130,474
130,688
130,314
130,590
130,684
130,459
130,492
130,935
130,857
130,218
130,143
130,959
130,671
130,589
130,993
130,949
130,443
130,574
130,801
130,445
130,166
130,662
130,614
131,150
131,347
131,409
131,222
131,817
131,839
131,572
131,670
131,753
131,780
131,516
131,616
131,256
131,411
132,255
132,333
132,352
132,467
132,412
132,490
132,891
132,860
132,880
132,754
132,520
132,576
132,585
132,270
132,375
132,634
132,535
132,494
132,310
132,604
132,151
132,541
132,831
132,531
132,727
132,882
132,630
132,788
132,464
132,656
132,318
132,1000
133,141
133,726
133,553
133,549
133,198
133,570
133,668
133,502
133,395
133,833
133,379
134,238
134,350
134,491
134,771
134,863
134,355
134,495
134,444
134,540
134,800
134,637
134,592
134,738
134,748
134,248
134,1021
134,999
134,328
134,534
134,377
134,689
134,710
134,402
134,405
134,909
134,939
134,555
134,810
135,159
135,693
135,798
135,262
135,664
135,169
135,420
135,165
135,865
135,342
136,646
136,200
136,280
136,457
136,700
136,515
136,643
136,567
136,156
136,519
136,407
136,962
136,1016
136,575
136,311
136,760
136,914
137,140
137,210
137,544
137,840
137,963
137,982
137,675
137,339
137,291
137,203
137,734
137,469
137,512
137,142
137,223
137,687
137,257
137,846
137,936
137,665
138,139
138,190
138,206
138,606
138,735
138,948
138,371
138,952
138,629
138,433
138,557
138,1003
138,252
138,934
138,908
138,917
138,383
138,955
138,306
138,602
138,453
138,204
138,192
138,441
138,925
139,206
139,433
139,371
139,934
139,629
139,606
139,948
139,908
139,190
140,142
140,598
140,675
140,936
140,963
140,824
140,744
140,210
140,893
141,198
141,475
141,539
141,570
141,395
141,726
141,363
141,851
141,997
141,603
141,188
141,553
141,791
141,938
142,148
142,265
142,292
142,322
142,796
142,675
142,744
142,866
142,886
142,303
142,647
142,461
142,824
142,841
142,893
142,907
142,223
142,598
142,351
142,509
142,929
142,825
142,840
142,257
142,686
142,210
142,368
142,936
142,979
142,746
142,687
143,218
143,671
143,959
143,590
143,251
143,688
143,443
143,589
143,492
143,305
143,474
144,340
144,984
144,220
144,903
144,304
144,493
144,537
144,460
144,546
144,289
144,633
144,834
144,879
145,873
145,146
145,499
145,968
145,682
145,179
145,327
145,219
145,750
145,513
145,262
145,794
146,219
146,499
146,600
146,968
146,327
146,498
146,750
146,342
146,513
146,179
146,794
146,482
146,621
146,561
146,682
147,177
147,315
147,373
147,563
147,344
147,240
147,928
147,958
147,715
147,163
148,223
148,303
148,351
148,979
148,292
148,265
148,368
148,929
148,686
148,893
148,744
148,866
148,647
148,746
148,461
148,509
149,399
149,776
149,835
149,526
149,331
149,716
149,758
150,222
150,670
150,753
150,780
150,572
150,347
150,817
150,411
150,820
150,1020
150,985
150,975
150,516
151,517
151,1000
151,630
151,464
151,428
151,483
151,882
151,227
151,831
151,727
151,318
151,584
151,656
151,467
151,333
152,232
152,560
152,263
152,681
152,655
152,586
152,822
152,525
152,995
152,607
152,916
152,321
152,1014
152,562
152,763
152,472
152,486
152,195
152,394
152,1022
152,676
152,777
153,158
153,175
153,320
153,440
153,610
153,983
153,837
153,878
153,1015
153,268
153,626
153,797
153,424
153,580
153,913
153,756
153,283
154,231
154,430
154,641
154,389
154,818
154,730
154,723
154,799
154,969
154,989
154,828
154,887
154,786
154,426
154,737
154,889
154,388
154,619
155,685
155,234
155,406
155,362
155,341
155,316
155,674
155,762
155,261
155,894
155,988
156,200
156,407
156,515
156,914
156,519
156,575
156,643
156,962
156,1016
156,311
156,567
156,700
156,280
156,760
156,457
156,646
156,507
156,609
156,530
156,230
156,906
156,974
157,349
157,972
157,829
157,427
157,843
158,268
158,440
158,837
158,983
158,175
158,878
158,1015
158,320
158,694
158,610
158,756
158,836
158,913
158,809
158,578
158,911
158,580
158,581
158,365
158,740
158,354
158,424
158,466
158,522
158,283
158,503
158,510
158,452
158,408
159,165
159,215
159,420
159,693
159,621
159,233
159,289
159,498
159,482
159,968
160,852
160,376
160,228
160,731
160,697
160,249
161,455
161,564
161,787
161,247
161,298
161,290
161,636
161,244
161,915
161,246
161,497
161,761
162,485
162,250
162,533
162,386
162,761
162,564
162,787
162,246
162,1020
162,247
163,545
163,661
163,872
163,987
163,779
163,773
163,970
163,954
163,373
163,332
163,315
163,559
163,673
163,177
163,725
164,187
164,286
164,615
164,793
164,583
164,899
164,874
164,278
164,542
164,764
164,783
164,193
164,462
164,538
164,937
164,625
164,230
165,621
165,693
165,420
165,865
165,798
165,319
165,215
166,184
166,524
166,581
166,797
166,456
166,774
166,832
166,477
166,801
166,283
166,720
166,894
166,953
166,218
166,424
167,649
167,496
167,400
167,366
167,282
168,189
168,429
168,769
168,751
168,844
168,226
168,284
169,262
169,885
169,297
169,657
169,454
169,773
169,361
169,582
169,260
169,895
170,296
170,437
170,568
170,645
170,484
170,242
170,330
170,790
170,389
170,897
171,369
171,745
171,388
171,690
171,722
171,645
172,205
172,566
172,631
172,648
172,425
172,213
172,372
172,479
172,571
172,998
172,816
172,848
172,814
172,458
173,1008
173,577
173,823
173,892
173,338
173,345
173,599
173,287
173,505
173,401
174,404
174,507
174,230
174,530
174,806
174,646
174,609
174,1016
174,295
174,311
174,575
174,407
174,200
175,610
175,320
175,983
175,440
175,837
175,878
175,1015
175,580
175,809
175,740
176,617
176,488
176,677
176,719
176,272
176,658
176,473
177,197
177,344
177,563
177,715
177,315
177,373
177,725
177,705
177,240
177,243
177,659
177,970
177,673
177,559
178,199
178,536
178,346
178,652
178,1013
178,775
178,702
178,418
178,481
178,703
178,870
178,527
178,532
178,367
178,981
178,845
178,612
178,508
178,905
178,708
178,501
179,644
179,682
179,513
179,750
179,968
179,794
179,342
179,749
179,498
179,219
179,420
179,327
179,397
179,600
180,396
180,927
180,980
180,937
180,992
180,538
180,902
180,918
180,680
180,910
180,588
180,899
180,187
181,261
181,587
181,362
181,762
181,784
181,685
181,234
181,596
181,316
181,789
182,402
182,890
182,248
182,534
182,771
182,518
182,710
182,421
182,855
182,738
183,807
183,384
183,313
183,943
183,1012
183,309
183,707
183,741
183,435
183,282
183,695
183,554
184,456
184,774
184,524
184,581
184,832
184,626
184,785
184,994
185,209
185,269
185,573
185,805
185,875
185,307
185,295
185,343
185,711
185,906
185,806
185,624
185,901
185,374
185,391
185,348
185,827
185,608
185,446
185,803
185,692
186,191
186,1009
186,940
186,422
186,883
186,996
186,1010
186,973
186,695
186,302
186,1017
186,594
186,225
187,193
187,583
187,615
187,542
187,874
187,764
187,286
187,783
187,899
187,793
187,588
187,462
187,937
187,278
187,258
188,539
188,549
188,570
188,672
188,237
189,844
189,429
189,649
189,751
189,441
190,948
190,606
190,952
190,206
190,433
190,629
190,1003
190,934
190,557
190,383
190,371
190,252
190,453
190,204
191,883
191,940
191,1009
191,422
191,514
191,695
191,996
191,1010
191,337
192,602
192,649
192,925
192,204
192,453
192,550
192,908
192,943
193,542
193,764
193,783
193,874
193,615
193,286
193,583
193,793
193,899
193,588
193,278
193,462
193,230
194,465
194,665
194,846
194,687
194,447
194,364
194,569
194,733
195,486
195,525
195,562
195,325
195,394
195,853
195,1014
196,203
196,291
197,344
197,373
197,715
197,705
197,240
198,395
198,539
198,475
198,726
198,570
198,851
198,603
198,668
198,553
198,281
199,241
199,702
199,536
199,652
199,346
199,418
199,703
199,481
199,1013
199,508
199,334
199,736
199,358
199,775
199,961
199,527
199,905
199,981
200,519
200,575
200,1016
200,962
200,407
200,914
200,643
200,515
200,567
200,700
200,311
200,457
200,280
200,646
200,760
200,507
200,530
200,609
200,230
201,691
201,696
201,417
201,254
201,566
201,990
201,235
201,812
201,815
201,816
201,479
201,826
202,299
202,451
202,300
202,468
202,548
202,843
202,470
202,349
202,267
202,971
202,427
202,972
203,291
203,734
203,963
203,339
203,469
203,811
204,252
204,453
204,908
204,383
204,934
204,948
204,371
204,602
205,213
205,372
205,425
205,479
205,631
205,458
205,571
205,814
205,998
205,848
205,869
205,566
205,336
205,648
206,371
206,433
206,934
206,629
206,557
206,1003
206,948
206,917
206,952
206,735
206,606
206,908
206,453
207,239
207,273
207,274
207,378
207,294
207,360
207,802
207,547
207,605
207,390
207,819
207,898
207,838
207,613
207,511
208,217
208,259
208,506
208,950
208,758
208,414
208,900
208,331
208,253
208,410
209,307
209,348
209,573
209,711
209,269
209,295
209,805
209,803
209,901
209,875
209,608
209,446
209,624
209,692
209,391
209,806
209,374
209,343
209,906
210,339
210,469
210,512
210,881
210,982
210,427
210,387
210,291
210,840
210,544
210,465
210,548
210,717
210,647
210,893
211,477
211,663
211,674
211,768
211,894
211,456
211,896
212,620
212,234
212,341
212,406
212,587
212,261
212,316
212,477
212,362
212,762
213,458
213,372
213,479
213,631
213,848
213,571
213,998
213,648
213,566
213,814
214,356
214,359
214,385
