Node1,Node2
7,21
8,28
8,47
8,73
8,120
8,135
8,209
8,228
8,336
8,74
8,127
8,405
8,171
8,101
8,298
8,554
8,332
8,454
8,233
8,243
8,632
8,636
8,744
8,802
8,836
8,508
8,548
8,578
8,183
8,541
8,155
8,441
8,556
8,143
8,310
8,277
8,532
8,497
8,490
8,114
8,731
8,623
8,427
8,664
8,704
8,93
8,478
8,367
8,868
8,933
9,282
9,297
9,353
9,330
9,13
9,436
9,215
9,596
9,656
9,23
9,832
9,220
9,26
9,640
9,793
9,709
10,46
10,351
10,521
10,683
10,831
10,38
10,398
10,618
10,774
10,107
10,777
10,1022
10,651
10,344
10,75
11,15
11,26
11,117
11,137
11,214
11,605
11,255
11,282
11,426
11,462
11,668
11,730
11,321
11,471
11,931
11,771
11,270
11,671
11,800
11,152
11,847
11,782
11,30
11,463
11,472
11,187
11,460
11,817
11,203
12,53
12,131
12,302
12,483
12,344
12,725
12,219
12,714
12,777
12,704
12,997
12,99
12,277
12,440
12,360
12,628
12,653
12,662
12,1018
12,1010
12,351
12,361
12,886
12,22
12,957
13,23
13,270
13,29
13,600
13,800
13,295
13,832
13,1016
13,59
13,474
13,994
13,137
13,668
13,923
14,42
14,31
14,371
14,64
14,145
14,414
14,337
14,189
14,382
14,522
14,840
14,465
14,845
14,952
14,569
14,615
14,874
14,276
14,660
14,852
15,20
15,37
15,85
15,137
15,779
15,205
15,58
15,222
15,190
15,342
15,44
15,350
15,787
15,605
15,252
15,255
15,649
15,599
15,117
15,264
15,187
15,574
15,128
15,335
15,195
15,999
15,340
15,671
15,546
15,816
15,625
15,241
15,132
15,386
15,708
15,460
15,374
15,659
16,45
16,63
16,254
16,266
16,630
16,256
16,759
16,617
16,156
16,938
16,835
16,22
16,399
16,283
16,495
16,652
16,413
16,201
16,18
16,990
16,989
16,263
16,534
16,427
16,777
16,924
16,689
16,926
16,704
16,95
16,751
16,664
16,742
17,31
17,41
17,402
17,189
17,914
17,395
17,97
17,726
17,134
17,589
17,313
17,569
17,788
17,362
17,878
17,1019
17,78
17,535
17,42
17,810
17,717
17,804
18,75
18,263
18,427
18,534
18,689
18,516
18,419
18,873
18,529
18,744
18,938
18,1007
18,38
18,714
18,107
18,989
19,232
19,260
19,920
19,607
19,887
19,234
19,673
19,859
19,699
19,737
19,420
19,626
19,349
19,751
19,687
19,39
19,1021
19,852
19,444
19,32
19,457
20,24
20,52
20,116
20,132
20,166
20,186
20,187
20,190
20,205
20,294
20,199
20,151
20,251
20,36
20,514
20,486
20,502
20,649
20,195
20,981
20,930
20,350
20,342
20,884
20,225
20,842
20,281
20,853
20,883
20,806
20,203
20,848
20,749
20,999
20,574
20,779
20,58
20,546
20,558
20,335
20,169
20,736
21,40
21,68
21,289
21,443
21,827
21,160
21,296
21,531
21,49
21,193
21,453
21,121
21,323
21,959
21,598
21,72
21,418
21,196
21,100
21,846
21,288
21,724
21,437
21,673
21,880
21,307
22,356
22,591
22,628
22,697
22,227
22,266
22,965
22,643
22,924
22,662
22,25
22,263
22,244
22,65
23,29
23,30
23,488
23,1016
23,800
23,270
23,891
23,600
23,474
23,59
23,295
23,177
23,793
23,656
23,26
24,36
24,251
24,553
24,842
24,195
24,816
24,187
24,884
24,981
24,203
25,65
25,88
25,227
25,95
25,284
25,965
25,133
25,213
25,106
25,801
25,286
25,515
25,159
25,231
25,794
25,742
25,396
25,937
25,75
25,217
25,244
25,747
25,753
25,628
26,54
26,61
26,214
26,376
26,408
26,365
26,668
26,462
26,321
26,944
26,656
26,255
26,596
26,645
26,488
26,931
26,817
26,600
26,117
26,177
27,35
27,66
27,79
27,108
27,180
27,879
27,48
27,442
27,686
27,113
27,147
27,51
27,524
27,71
27,305
27,221
28,74
28,271
28,135
28,240
28,491
28,578
28,127
28,332
28,336
28,636
28,390
28,93
28,310
28,665
28,291
28,120
28,246
28,949
28,89
28,781
28,744
28,571
28,541
28,114
28,836
28,856
28,877
28,876
29,488
29,815
29,270
29,295
29,614
29,817
29,891
29,889
30,59
30,1016
30,565
30,488
30,295
30,815
30,800
30,891
30,994
30,614
30,832
30,177
30,601
30,817
30,857
30,923
30,426
30,471
30,321
31,97
31,145
31,189
31,249
31,293
31,845
31,87
31,395
31,402
31,726
31,313
31,337
31,828
31,914
31,700
31,796
31,362
31,519
31,204
31,42
31,910
31,1019
31,279
31,41
31,382
31,56
31,788
31,140
31,300
31,150
31,639
31,874
32,60
32,765
32,258
32,34
32,775
32,149
32,318
32,830
32,90
32,83
32,494
32,915
32,687
32,844
32,348
32,567
32,987
32,721
32,699
32,960
32,984
32,825
33,208
33,1017
33,457
33,184
33,39
33,273
33,892
33,545
33,81
33,334
33,174
33,729
33,699
34,119
34,403
34,499
34,754
34,610
34,260
34,676
34,188
34,567
34,425
34,444
34,833
34,373
34,987
34,83
34,830
34,149
34,81
34,566
34,406
34,445
34,568
34,142
34,838
34,594
34,487
34,852
34,242
34,391
34,545
35,48
35,51
35,108
35,210
35,226
35,257
35,763
35,317
35,538
35,885
35,539
35,66
35,458
35,91
35,122
35,79
35,176
35,84
35,280
35,552
35,144
35,772
35,500
35,442
35,194
35,158
35,829
35,507
36,195
36,884
36,842
36,816
36,470
36,187
36,199
36,203
36,52
36,603
36,205
36,894
36,553
36,222
36,853
37,44
37,58
37,350
37,252
37,1020
37,853
38,129
38,618
38,731
38,396
38,268
38,862
38,608
38,633
38,1018
38,722
38,398
38,683
38,774
38,338
38,480
38,938
38,413
38,344
38,107
38,770
38,886
39,267
39,892
39,751
39,81
39,457
39,154
39,232
39,684
39,859
39,1011
39,1017
39,626
39,424
39,984
39,273
40,49
40,57
40,307
40,346
40,235
40,100
40,269
40,573
40,418
40,333
40,750
40,443
40,139
40,880
40,724
40,580
40,575
40,453
40,326
41,55
41,56
41,985
41,134
41,395
41,979
41,447
41,124
41,328
41,706
41,535
41,621
41,1019
41,511
41,402
41,878
42,64
42,138
42,150
42,229
42,465
42,840
42,437
42,629
42,276
42,804
42,401
42,371
42,874
42,414
42,337
42,843
42,700
42,313
42,522
42,382
42,282
42,249
42,330
43,70
43,102
43,126
43,1001
43,354
43,318
43,748
43,162
43,512
43,901
43,319
43,381
43,696
43,872
43,389
43,869
43,562
43,372
43,688
43,1000
43,176
43,974
43,760
43,66
43,735
43,875
43,80
43,410
43,455
43,947
43,417
43,695
43,549
43,951
43,358
43,627
44,128
44,141
44,252
44,542
44,940
44,599
44,1020
44,58
44,350
44,787
44,342
44,255
44,364
44,853
44,809
44,558
44,190
44,471
44,931
45,63
45,156
45,266
45,909
45,617
45,413
45,527
46,62
46,521
46,719
46,351
46,831
46,361
46,774
46,1010
46,480
46,837
46,672
46,669
46,986
46,107
46,63
46,1018
47,89
47,127
47,441
47,171
47,336
47,143
47,797
47,233
47,916
47,654
47,954
47,636
47,980
47,291
47,423
47,976
47,74
47,946
47,802
47,554
47,769
47,405
47,642
47,532
47,508
47,228
47,172
47,584
47,367
47,623
48,210
48,539
48,686
48,226
48,51
48,108
48,317
48,458
48,257
48,881
48,763
48,538
48,180
48,434
48,943
48,500
48,91
48,211
48,176
48,280
48,274
49,100
49,573
49,679
49,846
49,961
49,235
49,57
49,982
49,346
49,160
49,139
49,531
49,121
49,333
49,307
49,743
49,379
49,917
49,72
49,289
49,443
49,250
49,418
49,384
49,366
49,224
49,580
49,326
50,528
50,907
50,282
50,596
50,436
50,330
50,297
50,600
50,668
50,474
50,577
50,614
50,104
50,352
50,967
51,257
51,108
51,458
51,539
51,226
51,317
51,885
51,434
51,210
51,538
51,280
51,147
51,552
51,943
51,500
51,261
51,130
52,148
52,502
52,205
52,546
52,264
52,186
52,603
52,787
52,808
52,187
52,809
52,848
52,195
52,247
53,99
53,219
53,302
53,440
53,277
53,777
53,344
53,360
53,957
53,997
53,822
53,725
53,669
53,704
53,404
54,67
54,321
54,944
54,408
54,365
54,826
54,907
54,596
54,330
54,681
54,59
54,415
54,496
55,78
55,98
55,103
55,905
55,328
55,890
55,511
55,621
55,56
55,985
55,134
55,218
55,136
55,115
55,140
55,788
55,535
55,810
55,300
55,1015
55,245
55,791
55,447
55,975
55,385
56,115
56,124
56,134
56,245
56,639
56,136
56,218
56,535
56,435
56,447
56,385
56,985
56,979
56,78
56,300
56,308
56,597
56,530
56,103
56,706
56,975
56,485
56,810
56,259
56,655
56,621
56,788
56,140
56,1012
56,791
56,910
56,87
56,519
56,293
56,1015
56,589
56,189
57,72
57,235
57,418
57,269
57,139
57,750
57,346
57,679
57,846
57,575
57,724
57,880
57,379
57,100
57,307
57,443
57,160
57,333
57,323
57,580
57,437
57,849
57,917
58,350
58,205
58,252
58,808
58,128
58,141
58,894
58,603
58,558
59,177
59,565
59,817
59,295
59,889
59,1016
59,474
59,832
59,488
59,601
59,934
59,815
59,923
59,994
59,857
59,891
59,600
59,270
59,826
60,83
60,142
60,765
60,258
60,285
60,299
60,178
60,445
60,690
60,647
60,242
60,733
60,855
60,888
60,978
60,506
60,687
60,325
60,348
60,673
60,699
60,451
60,420
61,438
61,668
61,214
61,408
61,376
61,944
61,900
62,107
62,118
62,361
62,774
62,498
62,290
62,338
62,431
62,521
62,680
62,886
62,837
62,798
62,409
62,99
62,867
62,480
62,714
62,440
62,153
62,551
63,76
63,468
63,823
63,513
63,156
63,201
63,413
63,256
63,266
63,926
63,652
63,416
63,835
63,534
63,774
63,662
63,515
63,86
63,675
64,276
64,303
64,380
64,382
64,414
64,138
64,522
64,660
64,840
64,465
64,843
64,804
64,401
64,371
64,658
64,972
64,313
64,249
64,700
64,874
65,106
65,133
65,168
65,397
65,159
65,244
65,286
65,937
65,515
65,965
65,912
65,284
65,213
65,306
65,924
65,231
65,742
65,753
65,723
65,747
65,254
65,75
65,173
65,351
65,217
65,440
65,801
65,1007
66,71
66,113
66,180
66,91
66,144
66,879
66,211
66,122
66,442
66,176
66,489
66,500
66,881
66,885
66,740
66,775
66,455
66,354
66,126
66,627
66,324
66,162
66,552
66,688
66,274
66,674
66,1003
66,898
67,152
67,752
67,944
67,408
67,321
67,682
67,165
67,821
67,262
67,948
67,925
67,503
67,900
67,709
67,971
68,121
68,193
68,453
68,768
68,196
68,702
68,250
68,743
68,959
68,384
68,366
68,224
68,429
68,952
68,917
68,598
68,331
68,72
68,433
68,160
68,505
68,961
68,895
68,443
68,296
68,982
68,414
68,575
69,104
69,518
69,216
69,592
69,620
69,329
69,292
69,670
69,392
69,248
69,583
69,561
69,192
70,80
70,278
70,319
70,126
70,748
70,162
70,381
70,627
70,175
70,693
70,389
70,735
71,91
71,879
71,122
71,144
71,500
71,718
71,776
71,393
71,1003
72,139
72,333
72,750
72,858
72,235
72,724
72,269
72,575
72,880
72,679
72,379
72,982
72,961
72,346
72,160
72,307
72,418
72,846
72,323
72,433
72,296
72,443
72,743
72,778
72,702
73,77
73,155
73,161
73,541
73,114
73,200
73,212
73,497
73,540
73,712
73,172
73,556
73,644
73,586
73,523
73,548
73,508
73,183
73,233
73,120
73,490
73,109
73,135
73,448
73,492
73,272
73,493
74,93
74,240
74,578
74,243
74,813
74,332
74,781
74,390
74,310
74,209
74,336
74,454
74,642
74,916
74,654
74,541
74,805
74,77
74,233
74,609
74,161
75,153
75,419
75,529
75,870
75,613
75,263
75,516
75,988
75,427
75,689
75,1007
75,873
75,534
75,219
75,99
75,440
75,404
75,591
75,725
76,156
76,468
76,495
76,201
76,399
76,413
76,823
76,256
76,643
76,652
76,254
76,924
76,306
76,286
76,902
77,109
77,114
77,541
77,657
77,125
77,212
77,236
77,941
77,448
77,490
77,198
77,712
77,532
77,644
77,327
77,155
77,508
77,478
77,161
77,637
78,140
78,544
78,564
78,1012
78,328
78,103
78,890
78,810
78,975
78,621
78,134
78,98
78,136
78,245
78,979
78,300
78,655
78,124
78,788
78,308
78,535
78,218
78,1019
78,1015
78,293
79,82
79,147
79,194
79,383
79,898
79,197
79,387
79,394
79,164
79,929
79,995
79,280
79,84
79,536
79,661
79,475
79,507
79,317
79,210
79,305
79,167
79,897
79,792
79,943
79,368
79,763
79,820
79,685
79,91
79,422
80,162
80,324
80,869
80,389
80,627
80,381
80,562
80,319
80,716
80,588
80,417
80,962
80,695
80,1001
80,735
80,412
81,154
81,606
81,457
81,751
81,184
81,334
81,174
81,579
81,520
81,96
81,729
81,838
81,119
81,424
81,185
81,253
81,456
81,273
81,477
81,622
81,859
81,987
82,84
82,261
82,280
82,707
82,555
82,274
82,631
82,536
82,387
82,772
82,898
82,197
82,194
82,860
82,685
82,893
82,164
82,158
82,524
82,383
82,921
82,955
82,130
82,501
82,394
82,897
83,90
83,92
83,146
83,258
83,242
83,285
83,348
83,727
83,690
83,325
83,634
83,855
83,178
83,487
83,765
83,142
83,568
83,733
83,604
83,445
83,299
83,506
83,149
83,176
83,96
83,746
83,647
83,105
84,130
84,158
84,181
84,552
84,829
84,661
84,261
84,475
84,501
84,921
84,536
84,707
84,274
84,772
84,893
84,685
84,799
84,555
84,1009
84,439
84,913
84,147
84,197
84,164
84,939
84,387
84,507
84,850
84,257
84,539
84,434
84,820
84,943
84,91
84,206
84,738
85,222
85,779
85,342
85,364
85,116
85,848
85,205
85,151
85,252
85,806
85,117
86,320
86,662
86,608
86,653
86,669
86,302
87,238
87,313
87,700
87,543
87,569
87,519
87,145
87,828
87,1023
88,227
88,231
88,397
88,244
88,275
89,143
89,127
89,246
89,171
89,441
89,291
89,367
89,504
89,807
89,554
89,781
89,423
90,242
90,325
90,348
90,487
90,727
90,146
90,855
90,568
90,258
90,285
90,593
90,765
90,634
90,690
90,604
90,918
90,467
90,318
90,142
90,494
90,559
90,178
90,647
91,122
91,500
91,879
91,113
91,144
91,489
91,176
91,559
91,210
91,539
91,211
91,1000
91,524
91,257
91,901
92,258
92,242
92,746
92,506
92,178
92,142
92,285
92,604
92,830
92,727
93,310
93,332
93,813
93,611
93,390
93,623
93,578
93,243
93,127
93,135
93,609
93,233
93,705
93,336
93,871
93,980
93,271
93,504
94,757
95,217
95,576
95,677
95,965
95,608
95,131
96,267
96,373
96,154
96,579
96,481
96,699
96,852
96,482
97,402
97,337
97,189
97,313
97,1019
97,519
97,145
98,328
98,511
98,890
98,905
98,975
98,621
98,985
98,218
98,300
98,435
98,115
98,308
98,535
98,810
98,878
98,564
98,1015
98,845
99,219
99,440
99,277
99,302
99,344
99,777
99,551
99,714
99,483
99,131
99,725
99,360
99,431
99,361
99,521
100,573
100,961
100,346
100,982
100,679
100,846
100,269
100,307
100,333
100,880
100,418
100,121
100,139
100,379
100,768
100,443
100,193
100,437
100,580
100,250
100,150
101,347
101,632
101,744
101,1008
101,228
101,664
101,127
101,675
101,493
101,554
101,797
101,423
101,654
101,497
102,343
102,354
102,549
102,525
102,760
102,372
102,688
102,512
102,696
102,950
102,735
102,319
102,1000
102,562
102,674
102,716
102,872
102,901
102,942
103,621
103,810
103,328
103,1012
103,890
103,905
103,218
103,544
103,975
103,245
103,597
103,308
103,136
103,530
103,706
103,385
103,485
103,985
103,717
103,259
103,535
104,110
104,112
104,123
104,157
104,216
104,248
104,583
104,780
104,239
104,292
104,1004
104,329
104,518
104,861
104,932
104,973
104,678
104,510
104,741
104,670
104,1006
104,163
104,818
104,785
104,624
104,812
104,170
104,449
104,392
104,839
104,882
104,767
104,560
104,316
104,192
104,620
104,819
104,927
104,701
104,967
104,270
104,826
104,682
104,177
104,907
104,646
105,718
105,176
105,559
105,1003
105,525
105,549
106,173
106,244
106,397
106,801
106,937
106,286
106,231
106,168
106,515
106,756
106,133
106,306
106,723
106,742
106,732
106,227
106,159
107,290
107,409
107,867
107,450
107,118
107,338
107,814
107,774
107,361
107,886
107,986
107,651
107,521
107,680
107,1022
107,480
107,719
107,431
107,672
107,824
107,831
107,1010
107,618
107,398
107,714
107,669
107,344
107,360
108,434
108,538
108,943
108,257
108,763
108,226
108,686
108,885
108,317
108,539
108,879
108,458
108,500
108,489
108,280
108,552
108,158
108,475
108,696
109,212
109,637
109,541
109,532
109,236
109,941
109,125
109,497
109,114
109,198
109,657
109,327
109,540
109,200
109,161
109,508
109,478
110,157
110,170
110,392
110,819
110,927
110,932
110,216
110,123
110,248
110,973
110,678
110,316
110,785
110,582
110,192
110,620
110,767
110,518
110,967
110,780
111,149
111,191
111,393
111,494
111,775
111,776
111,1003
111,830
111,230
111,126
111,113
111,319
111,524
111,715
111,422
111,663
112,163
112,248
112,314
112,329
112,239
112,537
112,583
112,861
112,678
112,785
112,123
112,967
112,882
112,192
113,144
113,211
113,369
113,489
113,559
113,721
113,524
113,844
113,897
113,627
114,125
114,478
114,548
114,790
114,497
114,541
114,933
114,966
114,657
114,540
114,490
114,198
114,161
114,532
114,155
114,236
114,941
114,363
114,448
114,644
114,183
114,508
114,298
114,359
115,300
115,385
115,979
115,134
115,535
115,218
115,791
115,328
115,621
115,435
115,589
115,564
115,890
116,151
116,486
116,930
116,345
116,364
116,558
116,981
116,708
116,649
116,205
116,378
116,514
116,603
116,502
116,186
116,470
117,182
117,241
117,247
117,377
117,411
117,809
117,904
117,671
117,659
117,311
117,472
117,460
117,730
117,931
117,137
117,471
117,169
117,953
117,446
117,340
117,187
117,190
117,462
117,681
118,338
118,498
118,774
118,409
118,867
118,480
118,886
118,521
118,719
118,351
119,253
119,287
119,456
119,713
119,403
119,425
119,694
119,754
119,676
119,260
119,567
119,673
119,610
119,594
119,265
119,622
119,691
119,865
119,444
119,373
119,406
119,795
119,149
119,457
119,191
119,424
119,852
119,721
119,223
120,298
120,405
120,135
120,390
120,813
120,172
120,644
120,441
120,212
120,712
120,876
121,196
121,384
121,743
121,702
121,453
121,959
121,834
121,895
121,768
121,917
121,323
121,139
121,224
121,679
121,880
121,331
121,598
121,982
121,269
121,333
121,724
121,846
122,500
122,879
122,211
122,257
122,280
123,192
123,339
123,780
123,583
123,967
123,624
123,678
123,392
123,839
123,927
123,932
123,861
123,882
123,157
123,818
123,248
123,163
123,329
123,741
124,136
124,447
124,655
124,259
124,597
124,1015
124,878
124,535
124,530
124,706
124,788
124,985
124,300
124,245
124,435
124,975
124,791
124,717
125,198
125,497
125,540
125,490
125,548
125,478
125,637
125,657
125,532
125,448
125,327
125,183
125,541
125,200
126,175
126,202
126,412
126,432
126,695
126,1001
126,715
126,773
126,1013
126,315
126,388
126,612
126,693
126,947
126,1005
126,766
126,764
126,854
126,588
126,908
126,278
126,381
126,428
126,761
126,872
126,942
126,410
126,319
126,720
126,663
126,950
126,962
126,830
126,673
126,760
126,358
126,354
127,171
127,291
127,441
127,233
127,246
127,554
127,493
127,504
127,916
127,877
127,705
127,980
127,423
127,954
127,623
127,578
128,940
128,1020
128,350
128,137
128,335
128,809
128,195
128,953
128,247
128,894
128,342
129,396
129,517
129,618
129,731
129,862
129,608
129,617
129,742
129,416
129,286
129,516
130,661
130,552
130,710
130,829
130,557
130,147
130,452
130,555
130,524
130,274
130,745
130,685
130,820
130,536
130,772
130,631
130,943
131,344
131,404
131,714
131,822
131,483
131,770
131,551
131,219
131,777
131,440
131,725
132,195
132,199
132,486
132,558
132,708
132,502
133,159
133,286
133,213
133,965
133,397
133,732
133,801
133,515
133,937
133,275
133,173
133,747
133,756
134,218
134,435
134,535
134,791
134,136
134,245
134,788
134,878
134,300
134,905
134,447
134,706
134,395
134,639
134,910
134,328
134,313
134,259
134,890
134,621
135,571
135,871
135,209
135,578
135,298
135,243
135,454
135,877
136,259
136,308
136,597
136,447
136,706
136,717
136,485
136,1015
136,878
136,655
136,639
136,218
136,385
136,328
136,435
136,910
136,511
136,293
136,140
136,300
137,169
137,335
137,386
137,625
137,728
137,953
137,779
137,605
137,883
137,350
137,847
137,616
137,730
137,222
137,928
137,809
137,241
137,488
137,311
137,993
137,1020
138,401
138,414
138,276
138,382
138,843
138,629
138,303
138,437
138,522
138,150
138,660
138,972
138,840
138,229
138,700
138,145
138,970
138,465
138,1002
138,828
138,380
138,964
139,750
139,333
139,235
139,269
139,575
139,880
139,379
139,573
139,443
139,679
139,768
139,598
139,702
139,307
140,564
140,544
140,975
140,328
140,810
140,511
140,259
140,621
140,597
141,1020
141,252
141,599
141,542
141,255
141,808
141,894
141,558
141,605
142,178
142,299
142,619
142,445
142,690
142,647
142,911
142,765
142,285
142,258
142,855
142,146
142,746
142,467
142,888
142,634
142,992
142,242
142,593
142,978
142,568
142,487
142,733
142,727
142,318
142,188
142,403
142,830
142,918
143,246
143,868
143,876
143,654
143,554
143,836
143,807
143,585
143,291
143,466
143,493
143,367
143,233
144,211
144,369
144,489
144,442
144,539
144,354
144,879
144,257
145,796
145,1019
145,293
145,189
145,402
145,828
145,362
145,700
145,414
145,279
145,910
146,258
146,727
146,888
146,647
146,242
146,325
146,467
146,299
146,403
147,164
147,167
147,206
147,590
147,452
147,305
147,896
147,850
147,698
147,194
147,995
147,368
147,524
147,475
147,820
147,317
147,799
147,479
147,210
147,921
148,502
149,775
149,776
149,1003
149,830
149,393
149,915
149,191
149,987
149,960
149,765
149,559
150,437
150,629
150,991
150,1002
150,972
150,401
150,804
150,382
150,414
150,276
150,660
151,345
151,364
151,930
151,486
151,708
151,558
151,378
151,190
151,195
151,470
151,842
151,514
151,806
151,225
152,165
152,207
152,312
152,821
152,421
152,262
152,375
152,811
152,944
152,408
152,641
152,681
152,572
152,503
152,463
152,469
152,462
152,438
152,948
152,473
152,752
152,934
153,613
153,419
153,529
153,1007
153,263
153,516
153,873
153,988
153,427
153,689
153,534
153,396
153,683
154,174
154,184
154,223
154,370
154,477
154,729
154,334
154,838
154,273
154,391
154,602
154,482
154,784
154,1011
154,424
154,852
154,984
155,161
155,200
155,272
155,172
155,556
155,301
155,508
155,644
155,183
155,363
155,523
155,712
155,492
155,212
155,497
155,478
155,637
155,956
155,541
155,802
156,201
156,399
156,413
156,495
156,652
156,926
156,958
156,823
156,835
156,416
156,266
156,277
156,480
156,513
156,617
157,216
157,861
157,819
157,620
157,329
157,449
157,314
157,767
157,670
158,439
158,501
158,772
158,921
158,913
158,703
158,552
158,707
158,661
158,685
158,475
158,181
158,898
158,387
158,274
158,383
158,939
158,557
158,631
159,213
159,732
159,937
159,306
159,168
159,965
159,794
159,284
160,961
160,982
160,307
160,366
160,333
161,172
161,359
161,586
161,272
161,523
161,956
161,200
161,556
161,644
161,363
161,508
161,540
161,490
161,236
161,657
161,448
161,966
161,212
161,548
161,637
161,941
162,869
162,324
162,381
162,278
162,650
162,389
162,761
162,692
162,674
162,354
162,1001
162,1000
162,417
163,239
163,248
163,314
163,670
163,329
163,316
163,583
163,678
163,170
163,780
164,221
164,422
164,479
164,698
164,896
164,955
164,820
164,167
164,507
164,524
164,897
164,929
164,850
164,995
164,368
164,197
164,206
164,893
164,475
164,383
164,939
165,262
165,473
165,641
165,681
165,803
165,421
165,948
165,841
165,207
165,572
165,503
165,919
165,811
166,281
166,186
166,930
166,187
166,848
167,305
167,368
167,792
167,590
167,507
167,422
167,896
167,524
167,452
167,745
167,475
167,935
168,231
168,397
168,515
168,924
168,286
168,753
168,937
168,306
168,591
168,902
168,912
169,255
169,605
169,625
169,616
169,883
169,762
169,771
169,779
169,847
169,335
169,728
169,241
169,928
169,386
169,222
169,247
169,311
169,377
169,342
169,999
169,411
169,603
169,364
169,186
170,819
170,932
170,392
170,882
170,248
170,449
170,582
170,329
170,216
170,314
170,767
170,1006
170,292
170,678
170,785
171,233
171,291
171,877
171,336
171,654
171,423
171,367
171,298
171,976
171,585
171,797
171,493
171,856
171,744
172,183
172,956
172,523
172,363
172,200
172,556
172,712
172,359
172,508
172,644
172,492
172,586
172,540
172,272
172,198
172,541
172,637
172,236
172,490
172,448
172,336
172,478
172,548
173,244
173,397
173,937
173,231
173,801
174,424
174,509
174,852
174,223
174,334
174,477
174,838
174,520
174,273
174,579
174,784
174,370
174,602
174,400
174,457
174,1011
174,456
175,315
175,428
175,410
175,947
175,766
175,322
175,1013
175,1005
175,612
175,388
175,1001
175,761
175,673
175,389
176,318
176,455
176,559
176,230
176,740
176,960
176,901
176,357
176,718
176,974
176,317
176,748
176,381
176,1000
176,512
176,763
176,458
176,343
177,295
177,817
177,832
177,565
177,474
177,994
177,601
177,488
177,857
177,891
177,815
177,800
177,215
177,270
177,1016
177,793
177,561
178,445
178,690
178,647
178,299
178,765
178,619
178,733
178,242
178,285
178,746
178,487
178,348
178,258
178,634
178,992
178,568
178,318
179,581
179,758
179,550
179,584
180,442
180,738
180,881
180,539
180,211
180,686
181,475
181,799
181,261
181,501
181,703
181,555
181,772
181,1009
182,311
182,460
182,472
182,671
182,241
182,922
182,411
182,659
182,471
182,993
182,340
182,605
182,931
182,377
183,363
183,492
183,523
183,956
183,712
183,200
183,556
183,359
183,644
183,497
183,508
183,478
183,233
183,212
183,198
183,301
183,642
183,517
184,185
184,400
184,729
184,273
184,784
184,477
184,334
184,602
184,1011
184,838
184,852
184,457
184,579
184,370
184,545
184,391
184,751
184,223
184,666
184,482
184,331
184,906
184,371
185,273
185,784
185,602
185,838
185,223
185,579
185,253
185,729
185,424
